62500
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
1.00000000000000e+00 4.00000000000000e+06
